Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
1043,Lithuania,999,0,Basic,Differentiation,Partial Differentiation,First order
918,Portugal,999,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,999,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,999,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,999,1,Basic,Differentiation,Partial Differentiation,First order
751,Lithuania,999,0,Basic,Differentiation,Partial Differentiation,First order
1036,Lithuania,1000,0,Basic,Differentiation,Partial Differentiation,First order
1032,Lithuania,1000,0,Basic,Differentiation,Partial Differentiation,First order
1045,Lithuania,1000,0,Basic,Differentiation,Partial Differentiation,First order
918,Portugal,1000,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,1000,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,1000,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,1000,1,Basic,Differentiation,Partial Differentiation,First order
753,Italy,1000,0,Basic,Differentiation,Partial Differentiation,First order
1029,Lithuania,1001,0,Basic,Differentiation,Partial Differentiation,Power rule
1037,Lithuania,1001,0,Basic,Differentiation,Partial Differentiation,Power rule
1047,Lithuania,1001,0,Basic,Differentiation,Partial Differentiation,Power rule
1044,Lithuania,1001,1,Basic,Differentiation,Partial Differentiation,Power rule
753,Italy,1001,0,Basic,Differentiation,Partial Differentiation,Power rule
1049,Lithuania,1002,0,Basic,Differentiation,Partial Differentiation,First order
1075,Portugal,1002,1,Basic,Differentiation,Partial Differentiation,First order
918,Portugal,1002,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,1002,1,Basic,Differentiation,Partial Differentiation,First order
1505,Portugal,1003,0,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,1003,0,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,1003,0,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,1003,0,Basic,Optimization,Linear Optimization,Linear programming
80,Lithuania,1003,0,Basic,Optimization,Linear Optimization,Linear programming
1022,Lithuania,1004,0,Basic,Optimization,Nonlinear Optimization,Minimum
380,Portugal,1004,1,Basic,Optimization,Nonlinear Optimization,Minimum
380,Portugal,1004,0,Basic,Optimization,Nonlinear Optimization,Minimum
1479,Portugal,1004,0,Basic,Optimization,Nonlinear Optimization,Minimum
898,Portugal,1004,1,Basic,Optimization,Nonlinear Optimization,Minimum
1022,Lithuania,1005,0,Basic,Optimization,Nonlinear Optimization,Minimum
898,Portugal,1005,0,Basic,Optimization,Nonlinear Optimization,Minimum
851,Italy,1005,0,Basic,Optimization,Nonlinear Optimization,Minimum
851,Italy,1005,1,Basic,Optimization,Nonlinear Optimization,Minimum
380,Portugal,1007,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
380,Portugal,1007,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1007,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1007,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
1505,Portugal,1009,0,Basic,Optimization,Linear Optimization,Transportation problem
1505,Portugal,1009,0,Basic,Optimization,Linear Optimization,Transportation problem
1525,Portugal,1010,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
380,Portugal,1010,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
37,Portugal,1010,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
380,Portugal,1012,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
380,Portugal,1012,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
898,Portugal,1012,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1012,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1012,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1013,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
37,Portugal,1013,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
380,Portugal,1014,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1014,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
37,Portugal,1014,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
380,Portugal,1015,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
380,Portugal,1015,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
1171,Portugal,1015,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
898,Portugal,1015,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1015,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1015,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
1171,Portugal,1016,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1016,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
80,Lithuania,1020,1,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,1021,0,Basic,Optimization,Linear Optimization,Simplex method
37,Portugal,1031,1,Advanced,Differentiation,Partial Differentiation,First order
37,Portugal,1032,1,Basic,Differentiation,Partial Differentiation,Power rule
37,Portugal,1033,0,Basic,Differentiation,Partial Differentiation,Power rule
37,Portugal,1033,1,Basic,Differentiation,Partial Differentiation,Power rule
175,Italy,1052,0,Basic,Complex Numbers,Complex Numbers,Imaginary part
175,Italy,1052,0,Basic,Complex Numbers,Complex Numbers,Imaginary part
1487,Portugal,1052,1,Basic,Complex Numbers,Complex Numbers,Imaginary part
1487,Portugal,1052,0,Basic,Complex Numbers,Complex Numbers,Imaginary part
1479,Portugal,1053,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
1171,Portugal,1053,1,Basic,Optimization,Nonlinear Optimization,Optimal solution
898,Portugal,1053,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
898,Portugal,1053,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1053,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
851,Italy,1053,0,Basic,Optimization,Nonlinear Optimization,Optimal solution
376,Portugal,1054,1,Advanced,Complex Numbers,Complex Numbers,Equations involving complex numbers
376,Portugal,1056,1,Advanced,Complex Numbers,Complex Numbers,Complex plane 
376,Portugal,1056,0,Advanced,Complex Numbers,Complex Numbers,Complex plane 
376,Portugal,1060,1,Basic,Complex Numbers,Complex Numbers,Complex plane 
1487,Portugal,1060,0,Basic,Complex Numbers,Complex Numbers,Complex plane 
175,Italy,1061,0,Basic,Complex Numbers,Complex Numbers,Complex plane 
175,Italy,1061,0,Basic,Complex Numbers,Complex Numbers,Complex plane 
71,Portugal,1061,1,Basic,Complex Numbers,Complex Numbers,Complex plane 
71,Portugal,1061,1,Basic,Complex Numbers,Complex Numbers,Complex plane 
80,Lithuania,1061,0,Basic,Complex Numbers,Complex Numbers,Complex plane 
37,Portugal,1063,1,Basic,Differentiation,Partial Differentiation,Second order
37,Portugal,1066,1,Advanced,Differentiation,Partial Differentiation,First order
37,Portugal,1067,0,Advanced,Differentiation,Partial Differentiation,Power rule
37,Portugal,1070,1,Basic,Differentiation,Partial Differentiation,First order
37,Portugal,1071,1,Basic,Differentiation,Partial Differentiation,First order
37,Portugal,1072,1,Basic,Differentiation,Partial Differentiation,Power rule
37,Portugal,1073,0,Basic,Differentiation,Partial Differentiation,Power rule
37,Portugal,1076,0,Basic,Differentiation,Partial Differentiation,Logarithmic rule
37,Portugal,1080,0,Basic,Differentiation,Partial Differentiation,First order
37,Portugal,1084,1,Advanced,Differentiation,Partial Differentiation,First order
37,Portugal,1084,1,Advanced,Differentiation,Partial Differentiation,First order
1543,Portugal,1086,0,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1086,0,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1086,0,Basic,Numerical Methods,Numerical Methods,First order
913,Ireland,1086,0,Basic,Numerical Methods,Numerical Methods,First order
913,Ireland,1086,0,Basic,Numerical Methods,Numerical Methods,First order
1538,Portugal,1086,0,Basic,Numerical Methods,Numerical Methods,First order
1538,Portugal,1086,0,Basic,Numerical Methods,Numerical Methods,First order
955,Lithuania,1086,1,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1087,0,Basic,Numerical Methods,Numerical Methods,First order
175,Italy,1087,0,Basic,Numerical Methods,Numerical Methods,First order
175,Italy,1087,1,Basic,Numerical Methods,Numerical Methods,First order
175,Italy,1087,1,Basic,Numerical Methods,Numerical Methods,First order
1538,Portugal,1087,1,Basic,Numerical Methods,Numerical Methods,First order
71,Portugal,1087,1,Basic,Numerical Methods,Numerical Methods,First order
1542,Portugal,1087,1,Basic,Numerical Methods,Numerical Methods,First order
37,Portugal,1087,0,Basic,Numerical Methods,Numerical Methods,First order
1340,Portugal,1087,1,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1088,0,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1088,0,Basic,Numerical Methods,Numerical Methods,First order
913,Ireland,1088,0,Basic,Numerical Methods,Numerical Methods,First order
175,Italy,1088,1,Basic,Numerical Methods,Numerical Methods,First order
979,Portugal,1088,1,Basic,Numerical Methods,Numerical Methods,First order
1538,Portugal,1088,0,Basic,Numerical Methods,Numerical Methods,First order
71,Portugal,1088,1,Basic,Numerical Methods,Numerical Methods,First order
974,Portugal,1088,1,Basic,Numerical Methods,Numerical Methods,First order
955,Lithuania,1088,1,Basic,Numerical Methods,Numerical Methods,First order
955,Lithuania,1088,0,Basic,Numerical Methods,Numerical Methods,First order
955,Lithuania,1088,0,Basic,Numerical Methods,Numerical Methods,First order
1542,Portugal,1088,1,Basic,Numerical Methods,Numerical Methods,First order
37,Portugal,1088,0,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1089,0,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1089,0,Basic,Numerical Methods,Numerical Methods,First order
175,Italy,1089,1,Basic,Numerical Methods,Numerical Methods,First order
175,Italy,1089,1,Basic,Numerical Methods,Numerical Methods,First order
955,Lithuania,1089,1,Basic,Numerical Methods,Numerical Methods,First order
1340,Portugal,1089,1,Basic,Numerical Methods,Numerical Methods,First order
1543,Portugal,1090,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
913,Ireland,1090,1,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
175,Italy,1090,1,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
175,Italy,1090,1,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
979,Portugal,1090,1,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
955,Lithuania,1090,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
1340,Portugal,1090,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
1543,Portugal,1091,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
1543,Portugal,1091,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
979,Portugal,1091,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
1538,Portugal,1091,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
37,Portugal,1091,0,Basic,Numerical Methods,Numerical Methods,Nonlinear equation
1543,Portugal,1092,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1092,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1092,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
175,Italy,1092,1,Basic,Numerical Methods,Numerical Methods,Newton’s method
979,Portugal,1092,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
955,Lithuania,1092,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1340,Portugal,1092,1,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
175,Italy,1093,1,Basic,Numerical Methods,Numerical Methods,Newton’s method
175,Italy,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
979,Portugal,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
979,Portugal,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
955,Lithuania,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
955,Lithuania,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
955,Lithuania,1093,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
913,Ireland,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
913,Ireland,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
913,Ireland,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
979,Portugal,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1538,Portugal,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
955,Lithuania,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
955,Lithuania,1094,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1542,Portugal,1094,1,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1095,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1095,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
913,Ireland,1095,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
913,Ireland,1095,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
175,Italy,1095,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1340,Portugal,1095,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1096,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
1543,Portugal,1096,0,Basic,Numerical Methods,Numerical Methods,Newton’s method
